speech_id,debate_id,speech_date,speech_subject_1,speech_subject_2,speaker_name,speaker_group,speech
17-95843,RUANR5L17S2026IDS30440,2026-04-09,Pénalisation de l’organisation de rave-parties,Présentation,Laetitia Saint-Paul,HOR,"Dans le cadre de sa journée réservée, le groupe Horizons &amp; indépendants a souhaité inscrire à l’ordre du jour de l’Assemblée une proposition de loi visant à renforcer la pénalisation de l’organisation d’événements festifs illicites, plus communément appelés rave-parties. J’ai l’honneur d’en être à la fois l’autrice et la rapporteure. Les auditions et les travaux préalablement menés à l’échelle locale et nationale ont montré que sa rédaction était proportionnée et pertinente, mais qu’elle nécessitait plusieurs ajustements. Je les ai proposés et ils ont été adoptés, renforçant le dispositif. Nous avons également adopté un amendement de notre ancien collègue Paul Christophe – que je remercie –, qui porte création de l’article 3. Il permet de renforcer le dialogue et la prévention, essentiels pour appréhender le problème particulier de la rave-party illégale. Je remercie également les commissaires aux lois pour la qualité de nos discussions. Des critiques ont été émises au cours de l’examen en commission et nous les entendrons sans doute de nouveau en séance. Je souhaite dès à présent y répondre avec clarté, car une partie du débat n’a pas porté sur le texte lui-même, mais sur sa légitimité et sa pertinence. Il m’a notamment été reproché de ne pas apporter de données chiffrées pour appuyer ma proposition de loi. Ce n’est pas faute d’avoir cherché à en obtenir auprès des personnes que j’ai auditionnées, auprès des représentants de la police et de la gendarmerie, auprès des magistrats et auprès du gouvernement. Tous les chiffres que j’ai pu obtenir ont été rendus publics dans le rapport de la commission des lois. S’ils sont peu nombreux, c’est précisément parce que les événements visés sont illégaux et échappent par nature aux circuits de déclaration et de suivi administratif, et parce qu’il n’existe aucune infraction spécifique en cas d’organisation ou de participation à une rave-party illégale. Il m’a aussi été reproché de caricaturer les rave-parties. C’est faux. Je n’ai jamais nié le fait que certaines fêtes puissent se dérouler sans incident. Mon rôle de rapporteure et de députée de la nation n’est cependant pas de légiférer sur les situations idéales, mais d’attirer l’attention sur les événements qui posent problème. Pour construire ce texte, je suis partie du réel : celui que vivent nos concitoyens ; celui que subissent nos campagnes où se déroulent 87 % de ces événements ; celui de nos élus locaux démunis ; celui des forces de l’ordre, des sapeurs-pompiers et des personnels médicaux massivement mobilisés pour encadrer ces événements, au détriment d’autres missions essentielles ; celui enfin des victimes qui subissent des violences, parce que les événements où elles se rendent ne sont pas toujours suffisamment sécurisés et encadrés. C’est cette réalité crue que je veux mettre en lumière, sans amalgame ni confusion, avec les idées claires. On m’a également reproché une approche exclusivement répressive. C’est là encore tout à fait faux, comme le démontre mon avis favorable à l’article 3, introduit par amendement, qui renforce le dialogue et qui sera encore amendé aujourd’hui. Cependant, regardons les choses en face : le risque actuellement encouru en cas d’organisation d’une rave-party illégale est si faible qu’il n’existe aucune incitation réelle à respecter la loi. Ce texte ne vise pas à empêcher de faire la fête, mais à faire respecter des obligations déclaratives minimales, qui garantissent la sécurité des participants et des riverains, et à mieux protéger les lieux qui accueillent ces rassemblements, souvent au détriment de leurs propriétaires. Je le redis clairement : les acteurs de la réduction des risques ne seront pas concernés par ce dispositif. Nous avons clarifié ensemble ce point en commission. On m’a enfin dit que ce texte serait inutile, voire contre-productif. Je pense exactement l’inverse : l’absence d’outils juridiques adaptés conduit à l’impuissance de nos policiers et de nos gendarmes, qui nourrit à son tour un sentiment d’injustice chez nos concitoyens. Pendant que certains s’affranchissent des règles, les habitants, les collectivités et les services publics en supportent le coût humain, matériel et financier. Cette situation insensée doit prendre fin. Les rave-parties illégales peuvent être le théâtre de nombreuses autres infractions. Je prends le temps de restituer leur énumération par les magistrats que j’ai auditionnés, afin que vous preniez tous la mesure de la gravité du sujet : infraction à la législation sur les spectacles vivants ; infraction aux règles fiscales en matière d’imposition ; infraction au droit à la protection de la vie privée ; introduction frauduleuse sur un terrain privé ou sur un terrain affecté à l’autorité militaire ; dégradation de biens appartenant à autrui ; infraction à la législation sur les produits stupéfiants ; infraction aux règles relatives aux débits de boissons ; nuisances sonores ; infraction au code de la route ; infraction au droit du travail ; mise en danger de la vie d’autrui voire, dans certains cas, homicides et blessures involontaires. Qu’on ne me dise plus qu’il est inutile d’agir. Mes chers collègues, il ne s’agit pas – comme je l’ai trop entendu – d’opposer la fête à l’ordre public, mais de rappeler un principe simple qui découle de l’article 4 de la Déclaration des droits de l’homme et du citoyen : « La liberté consiste à pouvoir faire tout ce qui ne nuit pas à autrui : ainsi, l’exercice des droits naturels de chaque homme n’a de bornes que celles qui assurent aux autres membres de la société, la jouissance de ces mêmes droits. Ces bornes ne peuvent être déterminées que par la loi. » Mon objectif n’a jamais été et ne sera jamais d’empêcher des femmes et des hommes de se réunir dans le cadre d’une rave-party, pourvu qu’elle soit déclarée et légale et qu’elle offre aux participants et aux riverains toutes les garanties que l’on demande aux événements accueillant du public. Je le redis avec force : je ne cherche pas à stigmatiser une culture et la musique qui s’y rapporte, mais simplement à faire en sorte qu’aucune organisation d’événement, quel qu’en soit le style musical, ne s’affranchisse de nos règles communes. Il s’agit finalement de mieux faire société. Le texte soumis à nos débats s’inscrit dans cette philosophie. Je vous invite donc à l’adopter largement."
17-304397,RUANR5L17S2026IDS30441,2026-04-09,Pénalisation de l’organisation de rave-parties,Présentation (suite),Marie-Pierre Vedrenne,GOUV,"Le texte qui nous réunit touche à un sujet sensible qui interroge à la fois l’ordre public, la santé publique, les libertés individuelles et notre capacité collective à protéger. Ce sujet est d’une actualité brûlante ; je pense aux rave-parties organisées sans autorisation ni déclaration préalable qui ont rassemblé 2 000 personnes dans les Landes ou 1 000 personnes dans le Pas-de-Calais le week-end dernier. Je veux remercier l’ensemble des députés pour les travaux en commission ainsi que Mme la rapporteure, qui a pris l’initiative de déposer ce texte important. La position du gouvernement est claire : ce texte va dans le bon sens. Il répond à un vrai besoin dans les territoires. Le gouvernement porte donc une position favorable, qui doit demeurer exigeante et équilibrée. Nous avons une double responsabilité : garantir l’État de droit et protéger les libertés publiques tout en réagissant à des réalités que nous ne pouvons plus ignorer. Les rave-parties illégales ne sont plus un phénomène marginal ou ponctuel. Elles se sont transformées dans de nombreux cas en rassemblements non encadrés où se concentrent des risques graves pour la sécurité des biens et des personnes – notamment des participants –, mais aussi des risques sanitaires et parfois même des risques pour l’intégrité des personnes. Derrière ces mots, il y a des réalités dont chacun a connaissance. Vous en avez souvent eu des exemples concrets dans vos circonscriptions. Dans le Finistère, pour parler de la région où je vis, la rave-party de Carhaix a réuni illégalement plus de 2 500 personnes au début du mois de décembre 2025. Après des heurts et des provocations entre les gendarmes et les organisateurs, elle s’est terminée avec 1 565 verbalisations et la saisie du matériel de sonorisation. Il y a des jeunes en situation d’addiction exposés à des consommations de substances sans contrôle les menant parfois jusqu’au coma. En mai 2025, dans le Lot, les forces de l’ordre ont saisi 1 kilo d’héroïne, quinze bouteilles de protoxyde d’azote – vous connaissez ma mobilisation sur ce sujet – et 200 grammes de cannabis lors d’une rave-party illégale. Il y a des victimes de violences, de vols, mais aussi de viols, dans des contextes où l’absence totale d’encadrement rend toute protection illusoire. Une plainte pour agression sexuelle a été déposée ce week-end lors d’une rave-party illégale dans le Pas-de-Calais. Cela explique notre volonté d’encadrement. Il y a des territoires où ces rassemblements laissent derrière eux des dégradations importantes, des atteintes à l’environnement. Un sentiment d’impuissance naît face à des événements qui s’apparentent à de la provocation ou à de l’indécence. Je pense notamment à la rave-party organisée dans l’Aude à la fin de l’été, où plus de 2 000 teufeurs ont dansé sur les cendres et les braises, encore ardentes dans le cœur des habitants victimes de ce qu’on a appelé le feu du siècle. Nous avons le devoir de réagir à ces réalités qui pèsent sur nos élus et sur la grande majorité de nos concitoyens. Pour autant, répondre à ces dérives ne doit pas signifier mettre en cause la liberté de se rassembler ni stigmatiser une culture festive. La liberté est le socle de notre République. Elle est inscrite au fronton de nos monuments, mais elle ne peut s’exercer au détriment de la sécurité des personnes, de la dignité humaine et du respect de la loi. C’est tout l’enjeu de ce texte : trouver le bon équilibre entre liberté et responsabilité, entre souplesse et fermeté. Cette proposition de loi apporte une réponse concrète à une faiblesse identifiée de notre droit. Elle propose des sanctions plus adaptées, celles applicables à l’organisation de ces rassemblements étant insuffisamment dissuasives. Pour les organisateurs, elle prévoit le passage d’une contravention à un délit passible de six mois de prison et 5 000 euros d’amende et rend obligatoire la sanction de confiscation du matériel. Elle prévoit également une contravention de 5 e  classe en cas de participation à un de ces rassemblements illégaux. Alors que les participants ne sont aujourd’hui pas sanctionnés, en application de ce texte, ils commettront une infraction dès lors qu’ils auront eu connaissance du caractère illégal du rassemblement. À l’approche de l’été et des futurs rassemblements, ce texte apporte ainsi une première réponse indispensable. Nous proposons d’aller encore plus loin. Le projet de loi Ripost – Réponses immédiates aux phénomènes troublant l’ordre public, la sécurité et la tranquillité de nos concitoyens – présenté par le ministre de l’intérieur s’inscrit dans la même logique. Il tend à aggraver la sanction applicable aux organisateurs avec la création d’un délit puni de deux ans de prison et de 30 000 euros d’amende et la possibilité de prononcer des peines complémentaires telles que la confiscation du véhicule ou l’annulation du permis de conduire. La participation en connaissance de cause à ces rave-parties illégales deviendra également un délit. Il serait par ailleurs illusoire de penser que cette problématique est strictement nationale ; elle est aussi européenne, et nos voisins ont pris des mesures fortes en la matière. En Italie, depuis 2022, l’organisation de rave-parties illégales et la participation à ces rassemblements constituent des délits assortis de peines de prison significatives. Au Royaume-Uni, les sanctions financières peuvent atteindre des niveaux dissuasifs. En conséquence, certains organisateurs et participants se déplacent vers les pays où la législation est perçue comme plus souple. C’était le cas lors du rassemblement dans l’Aude cet été, et plus globalement dans le Sud et dans l’Est de la France, où de nombreuses immatriculations italiennes, espagnoles ou allemandes ont été relevées. Ce week-end encore, de nombreuses personnes venues de Belgique, d’Allemagne ou des Pays-Bas ont participé à la rave-party illégale du Pas-de-Calais. La France ne doit pas devenir une zone de contournement. Il ne s’agit pas de surréagir, mais de s’aligner sur un niveau de protection cohérent avec celui de ses partenaires. Soutenir ce texte, ce n’est pas choisir la facilité de la sanction ; c’est assumer une ligne d’équilibre qui veut responsabiliser sans renoncer aux libertés, pour que la musique ne soit pas synonyme de danger et de nuisance. Ce texte permet d’envoyer un message clair aux organisateurs et aux teufeurs étrangers qui viendraient profiter de la législation française. C’est aussi un signal important pour souligner l’engagement des services de l’État, des forces de l’ordre, des sapeurs-pompiers et des élus. Le gouvernement soutient donc dans l’ensemble cette proposition de loi, dans cet esprit d’équilibre, de responsabilité et d’efficacité."
17-304404,RUANR5L17S2026IDS30441,2026-04-09,Pénalisation de l’organisation de rave-parties,Discussion générale,Michel Criaud,HOR,"Permettez-moi, au nom du groupe Horizons &amp; indépendants, de dire ce qu’est ce texte et ce qu’il n’est pas. Il n’est ni une posture ni une interdiction de principe ; il serait injuste de le réduire à cela. L’organisation d’une fête dans l’espace public, et  a fortiori  dans l’espace privé, répond à des principes de valeur constitutionnelle : la liberté individuelle et le droit à la vie privée. Ces valeurs, nous les défendons et je suis convaincu que nous les partageons sur l’ensemble de ces bancs. Soyons précis sur l’objectif de cette proposition de loi. Les organisateurs de rave-parties sont tenus, comme tous les citoyens, de respecter le droit en vigueur. Ainsi, ils doivent déclarer le rassemblement dès lors que de la musique amplifiée y est diffusée ou que le nombre de participants est susceptible de dépasser un certain seuil, aujourd’hui fixé à 500. Si le préfet prend un arrêté d’interdiction de ce rassemblement, les organisateurs sont tenus de le respecter. Ce n’est pas une contrainte extraordinaire, ce sont les règles fixées par la loi. Ce qui choque nos concitoyens, et qui nous choque au-delà des clivages, c’est que ces lois soient ignorées ; que l’autorité de l’État soit bafouée ; que les exploitations agricoles, outils de travail de nos agriculteurs, soient occupées et dégradées ; que les organisateurs n’aient plus aucune limite, allant jusqu’à organiser des rave-parties sur des terrains calcinés – vous l’avez souligné, madame la ministre. Face à ces réalités, que peuvent faire les maires, les propriétaires, les forces de l’ordre ? Souvent, bien peu. Le droit existant ne leur donne pas les moyens d’agir. C’est précisément ce vide que vise à combler la proposition de loi de notre collègue Laetitia Saint-Paul, que je tiens à remercier. Cette proposition de loi a un objectif simple et clair : en finir avec le sentiment d’impunité des organisateurs comme des participants. Elle tend à renforcer les sanctions encourues, punissant de six mois d’emprisonnement et de 5 000 euros d’amende le fait de participer à l’organisation d’une rave-party interdite. Elle prévoit aussi une peine obligatoire de confiscation du matériel saisi. Elle propose enfin de sanctionner par des contraventions de 5 e  classe la participation à de tels événements. Le texte ne vise donc pas à interdire pour interdire ; il entend faire appliquer la loi afin de garantir le respect de l’autorité de l’État et de protéger les participants, les élus locaux et les propriétaires concernés ainsi que les forces de l’ordre qui procèdent à des évacuations comportant souvent de lourds risques humains. Pour ces raisons, le groupe Horizons &amp; indépendants votera en faveur de cette proposition de loi avec la conviction que faire respecter la loi n’est pas une posture mais un impératif républicain que nous devons tous partager."
17-304407,RUANR5L17S2026IDS30441,2026-04-09,Pénalisation de l’organisation de rave-parties,Discussion générale,Soumya Bourouaha,GDR,"Cette proposition de loi se présente comme une réponse technique aux troubles engendrés par les  free parties . En réalité, elle vise moins à résoudre les maux qu’elle dénonce qu’à détruire ce que ces rassemblements incarnent : une alternative au tout-marché. À cet égard, il est important de rappeler que l’un des premiers actes de Giorgia Meloni en Italie fut de pénaliser lourdement l’organisation de  free parties  et la participation à ces rassemblements. Ce choix n’était pas motivé par des impératifs de santé publique, mais constituait un signal politique clair adressé à une partie de la jeunesse et à ses formes d’expression. Le texte qui nous est soumis aujourd’hui s’inscrit dans la même logique et assume ouvertement une telle parenté. C’est de bien mauvais augure. Dans une société où tout se vend, où tout s’achète, les  free parties  apparaissent comme des espaces singuliers, presque anachroniques. On y accède sans payer des centaines d’euros, sans filtrage social, sans sélection arbitraire à l’entrée. À l’inverse, le prix d’accès aux principaux festivals de musiques actuelles en France a augmenté d’environ 60 % entre 2015 et 2025. À l’heure où la jeunesse manque d’espace pour s’exprimer, votre texte la pénalise davantage. Chaque événement, qu’il soit culturel, sportif ou autre, s’accompagne désormais de dispositifs de contrôle renforcés : palpations systématiques, billetterie nominative, présence policière accrue. L’accès aux soirées en club, quant à lui, reste souvent soumis à l’appréciation arbitraire d’un agent de sécurité. Les libertés élémentaires offertes par les  free parties  entrent ainsi en contradiction frontale avec une vision du monde fondée sur la marchandisation généralisée des pratiques culturelles. Accompagner notre jeunesse plutôt qu’accumuler les interdits, voilà notre ligne. Au-delà de ses intentions, ce texte est également contestable dans ses fondements juridiques. Les infractions invoquées pour justifier ce durcissement existent déjà et sont sanctionnées : tapage nocturne, participation à une manifestation interdite, détention de stupéfiants, conduite sous l’emprise de l’alcool ou de stupéfiants, infractions au code de la route. Rien ne justifie donc la création de nouvelles incriminations. En pénalisant la participation même à une  free party , ce texte franchit un seuil préoccupant : il rend illégale la simple présence sur les lieux. Plus encore, il prévoit des peines d’emprisonnement pour l’organisation, en adoptant une définition particulièrement extensive de la notion d’organisateur. La simple diffusion d’un tract pourrait ainsi être assimilée à une participation active. Les associations de réduction des risques ont été exclues du dispositif en commission, mais sans que le périmètre de cette exception soit clairement défini. Un tel dispositif n’est ni proportionné, ni opérationnel, ni raisonnable : comment accepter qu’il puisse conduire à sanctionner pénalement, par exemple, l’acheminement d’un food truck vers un événement festif ? La répression accrue que prévoit ce texte sera contre-productive. En l’absence de débouchés légaux, elle ne fera que renforcer la marginalité de ces rassemblements sans faire disparaître les éventuels problèmes dont ils sont à l’origine. En revanche, elle aggravera les risques humains. C’est bien là les limites du tout-répressif, surtout quand il s’agit de jeunes en construction, qui ont besoin de lieux de sociabilisation. Les  free parties  sont accusées d’être à l’origine de violences et d’accidents. Pourtant, certains drames récents rappellent que la répression elle-même peut avoir des conséquences tragiques. La mort de Steve Maia Caniço à Nantes en 2019, survenue après une intervention policière lors de la fête de la musique, constitue un exemple particulièrement marquant. En juin 2021, la répression d’une  free party  a conduit à plusieurs blessés graves, dont un jeune homme amputé d’une main à la suite d’un jet de grenade. Ainsi, cette proposition de loi s’inscrit dans une dynamique plus large d’intensification du tout-répressif, particulièrement à l’égard de la jeunesse. Chaque disparité devrait être effacée, chaque forme de subversion violemment sanctionnée. Ce texte participe ainsi à la surenchère pénale à l’œuvre depuis plusieurs années, par laquelle chaque problème social appelle une réponse fondée sur l’interdiction, l’alourdissement des peines et le recours accru à l’incarcération. Il constitue le symptôme d’un libéralisme autoritaire qui réprime toute contestation de l’ordre économique. Il incarne, comme bien d’autres, une maxime désormais familière : un État fort au service d’une économie dérégulée."
17-304412,RUANR5L17S2026IDS30441,2026-04-09,Pénalisation de l’organisation de rave-parties,Discussion générale,Éric Michoux,UDDPLR,"Pas de fête sans règles, pas de liberté sans responsabilité, pas de musique au-dessus des lois : nos campagnes ne sont pas des zones de non-droit ! Il y a un an, dans le Lot, une rave-party illégale a rassemblé près de 100 000 fêtards sur des terres agricoles. Bilan : plus de 150 000 euros de dégâts pour la collectivité et plus de 50 000 euros de dégâts pour les agriculteurs, sans compter les dégâts humains : comas éthyliques, overdoses, agressions et bagarres en tous genres ! Tolérer ce genre de débordement, c’est organiser le recul de la République. Les teufeurs ne risquent rien. L’organisateur de l’événement encourt seulement une amende de 1 500 euros – c’est tout ! À côté de cela, un agriculteur qui cure un fossé ou taille une haie encourt une amende de 150 000 euros et trois ans d’emprisonnement. D’un côté, la tolérance pour les fêtards et les drogués, de l’autre, la suspicion permanente pour les agriculteurs et les travailleurs ! Le phénomène n’a rien d’anecdotique : chaque année, des centaines de rassemblements de ce genre ont lieu dans les campagnes françaises. Des événements organisés sans autorisation, sans sécurité, sans respect de la propriété privée, rassemblent des milliers de fêtards. Les terrains deviennent des zones de non-droit. Pour les propriétaires des lieux, c’est la triple peine : squat et saccage des propriétés, points de deal violent à ciel ouvert et dépôts sauvages sans fin. Ces attroupements nécessitent systématiquement l’intervention des pompiers et des forces de l’ordre. Ceux qui hurlent « la police tue » sont heureux de la trouver pour assurer leur sécurité face aux riverains désespérés ; ceux qui caillassent nos pompiers sont heureux de les trouver en cas d’overdose – tout ça largement aux frais du contribuable ! Messieurs les teufeurs, vous n’êtes pas des rebelles,… …vous êtes des profiteurs du système. Vous vivez aux crochets de ceux qui bossent, le tout avec la complaisance, pour ne pas dire la complicité, des gauchistes de tous bords : socialos, écolos, cocos et anarchistes ! Et que dire de l’environnement ? Des tonnes de déchets et d’excréments laissés sur place, des sols tassés et des eaux polluées, une biodiversité massacrée : voilà la triste réalité des rave-parties illégales ! La liberté de faire la fête n’est pas celle de tout détruire. Soudainement, les écolos de salon ne disent rien sur cette pollution bien réelle. Pire, ils parlent d’une « expression culturelle »,… …qu’il faut « accompagner » plutôt que sanctionner et qu’il ne faut surtout pas « stigmatiser ». Eh oui, 10 000 squatteurs transforment nos campagnes en latrines géantes,… …et ce serait une « expression culturelle » ! C’est du vandalisme et de la délinquance ! Face aux destructions et aux pollutions, la gauche bien-pensante nous propose une charte de bonnes pratiques pour l’organisation des rave-parties. Alors là, on atteint les sommets de la malhonnêteté politique ! Collègues, allez au bout de votre idée : déclinez la charte de bonnes pratiques pour les squatteurs,… …pour les black blocs ou encore pour les narcotrafiquants ! Comme d’habitude, les gauchistes font la promotion de la délinquance ! En réalité, ce débat traduit une fracture entre deux visions de la France : d’un côté, la France qui travaille, mais qui est en permanence contrôlée, réglementée, surveillée ; de l’autre, une minorité qui se croit tout permis – des pseudo-rebelles, qui agissent en enfants gâtés, sans en assumer les conséquences. Messieurs les teufeurs, la fête est finie ! La loi doit être la même pour tous. C’est précisément le sens de ce texte : renforcer les sanctions, protéger les riverains, nos agriculteurs et nos territoires. Le laxisme d’aujourd’hui, c’est le chaos de demain ! Pour toutes ces raisons, le groupe UDR votera avec détermination en faveur de cette proposition de loi. La liberté n’est pas l’absence de règles, mais le respect des règles qui nous tiennent debout. Alors, oui, la jeunesse doit pouvoir faire la fête – de belles fêtes –, mais jamais au prix du recul de la loi, de l’abandon des territoires et du reniement de la République et de la France."
17-304431,RUANR5L17S2026IDS30441,2026-04-09,Pénalisation de l’organisation de rave-parties,Discussion générale,Eddy Casterman,RN,"Pas plus tard que vendredi soir, dans ma circonscription, dans l’Aisne, en plein cœur de la Thiérache, des gendarmes sont intervenus à hauteur de la départementale 1029, entre Mont-d’Origny et Macquigny, où des raveurs s’apprêtaient à investir plusieurs parcelles agricoles. C’est grâce à la réactivité de la gendarmerie que cette rave-party n’a pas eu lieu. Je veux saluer ici le travail de nos forces de l’ordre, ces hommes et ces femmes qui tiennent, la nuit, sur une route de campagne, ce que l’État peine à tenir dans ses propres textes de loi. Mais dans combien d’autres endroits personne n’est intervenu, ou n’a reçu l’ordre de le faire ? Dans combien d’autres départements, des agriculteurs ont découvert le lundi matin leurs champs ravagés, leurs clôtures arrachées, leurs sols compactés ? Combien de jeunes femmes droguées à leur insu dans l’obscurité d’un champ transformé en terrain de non-droit ? Voilà la réalité qui se cache derrière ce pourquoi nous légiférons aujourd’hui : non pas la fête et la liberté, mais bien une dérive incontrôlable. Le mensonge sentimental a trop longtemps prévalu. Une rave-party illicite n’est pas une fête qui déborde ; c’est une entreprise de délinquants, avec ses logisticiens, ses financiers, ses réseaux de communication cryptés, ses flux d’argent liquide. Derrière l’image du rassemblement festif se cachent des professionnels du délit qui, parfois, s’enrichissent en exposant la jeunesse française aux drogues dures, à la soumission chimique et aux violences sexuelles. Les honnêtes citoyens, eux, comme toujours, ne sont bons qu’à payer. Chaque rave illicite d’ampleur mobilise pendant quarante-huit à soixante-douze heures des dizaines de gendarmes et de policiers, des pompiers, des équipes du Samu, sans parler des dégradations, dont le coût est réel, et même considérable. Ce coût est supporté par ceux qui se lèvent tôt – les agriculteurs, les artisans, les ouvriers –, pour financer le désordre de ceux qui ne respectent ni leur sommeil, ni leurs terres, ni leurs lois. Alors oui, cette proposition de loi était nécessaire, mais permettez-moi d’être direct avec vous, chers collègues du groupe Horizons : ce texte est insuffisant, et son insuffisance est révélatrice. Six mois de prison et 5 000 euros d’amende : c’est ce que vous jugez suffisant pour sanctionner l’organisateur d’un rassemblement illicite de plusieurs centaines de personnes. Je cite l’exposé des motifs qui accompagne votre proposition de loi : « ces événements facilitent le blanchiment d’argent, l’usage de la soumission chimique, causent des nuisances aux riverains et incitent à la consommation de drogue notamment. D’innombrables viols, blessés et morts sont à déplorer. » Et pour répondre à cela, vous proposez six mois d’emprisonnement et 5 000 euros. Les organisateurs doivent déjà trembler ! Croyez-vous vous-mêmes à vos peines ? Est-ce qu’un organisateur qui peut être amené à brasser des dizaines de milliers d’euros en une nuit va renoncer à son prochain rassemblement parce qu’il risque 5 000 euros d’amende ? Vous êtes davantage dans la communication politique que dans une volonté législative sérieuse – cela au détriment de toutes les victimes de ces événements. Il faut aussi nommer ce qui a produit ce vide : des décennies de laxisme d’État, pendant lesquelles une gauche et une extrême gauche idéologiquement complices de ces désordres ont paralysé toute réponse ferme, ont excusé, et, comme d’habitude, banalisé. Nos adversaires de gauche voient effectivement dans ces rassemblements une expression culturelle à protéger. Je les comprends ! Quand on a renoncé à défendre la famille, la nation et notre civilisation, il faut bien se raccrocher à quelque chose ! Quand cette gauche explique que les raveurs ne sont pas des délinquants, quand des tribunes militantes appellent à ne pas criminaliser la fête, quand tout ce petit monde bourgeois bohème défend ces rassemblements comme un étendard culturel,… …ils choisissent le désordre contre les victimes, ils prennent la défense des profiteurs et des délinquants face à la France du respect et du travail. Cette gauche complètement déconnectée, qui a abandonné le peuple, se retrouve à l’ignorer et le mépriser. Quant au macronisme, au pouvoir pendant sept ans, il a produit des circulaires, des comités interministériels, des rapports sur l’insécurité ; pendant ce temps, à Feyzin, près de Lyon, une rave illicite de 300 personnes blessait trente CRS. En Lozère, un seul rassemblement illégal générait 1 400 infractions constatées. Dans l’Aude, lors de la rave de Fontjoncouse, des participants circulaient avec des armes à feu, des agriculteurs étaient menacés, des terres ravagées. L’État a regardé, il a compté, mais il n’a pas agi. Certains gouvernements ont eu, eux, le courage de regarder la réalité en face. En Italie, Giorgia Meloni a mené une réforme sans ambiguïté : les organisateurs risquent trois à six ans d’emprisonnement, les participants un à quatre ans. Vous noterez l’ironie : le simple participant à une rave en Italie risque davantage, aux termes de votre texte, que celui qui en organiserait une en France. Mes chers collègues, quand on occupe illégalement le territoire d’un autre, quand on détruit les terres d’un agriculteur, quand on crée les conditions du viol et du trafic, on n’est plus dans la fête. La France qui se lève tôt n’a pas à payer pour celle qui se drogue toute la nuit en dégradant ses terres. Nous voterons pour ce texte."
17-304442,RUANR5L17S2026IDS30441,2026-04-09,Pénalisation de l’organisation de rave-parties,Discussion générale,Anne-Sophie Ronceret,EPR,"La proposition de loi que nous examinons aujourd’hui concerne une réalité que nous connaissons tous dans nos territoires, celle de rassemblements souvent organisés illégalement, en dehors de tout cadre, avec des conséquences bien réelles pour l’ordre public et pour la sécurité de nos concitoyens. Les maires sont mis devant le fait accompli : ils apprennent parfois en pleine nuit que plusieurs centaines de personnes se sont installées sur leur commune. Ils n’ont pas pu anticiper l’événement – et donc le sécuriser – et ne disposent pas de moyens juridiques suffisants pour y mettre fin. Des agriculteurs découvrent, impuissants, que leurs terres sont occupées, et les conséquences de cette violation de leur propriété privée sont parfois lourdes : entrave à l’activité agricole, dégradation de biens, pollution, abandon de déchets ou encore perte de récoltes. Des riverains sont épuisés par les nuisances sonores qu’ils subissent durant des heures, parfois pendant des jours entiers, et sont dénués de recours effectif. Des forces de l’ordre et de secours sont mobilisées dans l’urgence pour réagir à des situations parfois dangereuses. Pour autant, soyons clairs, ce texte ne vise ni les festivals, ni la musique et encore moins la jeunesse. Mais il rappelle une chose essentielle : dans notre République, les règles doivent être respectées. Face à cette réalité, le droit actuel ne suffit plus et il doit évoluer. L’organisation de tels rassemblements illégaux est aujourd’hui sanctionnée d’une simple contravention. Une telle réponse est insuffisamment dissuasive et n’est pas à la hauteur des troubles causés. Préparer une rave-party suppose une organisation et des responsables, mais, quand il faut en dresser le bilan, les responsabilités se dispersent. C’est précisément ce flou que le texte entend corriger, en durcissant les sanctions encourues tant par les organisateurs que par les participants. C’est également le sens de l’article 2 du projet de loi Ripost, qui prévoit un dispositif encore plus complet, pouvant aller jusqu’à la saisie du matériel ou encore des véhicules, pour réprimer l’organisation de rave-parties ou la simple participation. La liberté ne peut pas être le droit de quelques-uns au détriment de tous les autres. Elle suppose des règles claires qui doivent être respectées. Pour toutes ces raisons, le groupe Ensemble pour la République votera en faveur de cette proposition de loi."
