label,category,url
15,Institutions|Vie citoyenne,https://vie-publique.fr/loi/20774-loi-confiance-dans-la-vie-politique-moralisation-de-la-vie-publique
15,Sécurité|Justice,https://vie-publique.fr/loi/20776-prorogation-de-letat-durgence-du-15-juillet-au-1er-novembre-2017
15,Sécurité|Justice,https://vie-publique.fr/loi/20775-loi-securite-interieure-et-lutte-contre-le-terrorisme-loi-silt
15,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/21004-competences-des-collectivites-locales-pour-la-prevention-des-inondations
15,Santé|Solidarités,https://vie-publique.fr/loi/20782-loi-de-financement-de-la-securite-sociale-pour-2018-plfss
15,Économie|Finances publiques,https://vie-publique.fr/loi/20783-loi-de-finances-rectificative-pour-2017-collectif-budgetaire-taxe-sur
15,Économie|Finances publiques,https://vie-publique.fr/loi/20784-loi-de-finances-rectificative-pour-2017
15,Économie|Finances publiques,https://vie-publique.fr/loi/20779-budget-projet-de-loi-de-finances-pour-2018
15,Emploi|Travail,https://vie-publique.fr/loi/20777-loi-15-septembre-2017-dhabilitation-ordonnances-travail-macron
15,Environnement|Énergies|Transports,https://vie-publique.fr/loi/20778-loi-30-decembre-2017-fin-recherche-et-exploitation-hydrocarbures-energie
15,Institutions|Vie citoyenne,https://vie-publique.fr/loi/20998-modalites-de-depot-de-candidature-aux-elections
15,Institutions|Vie citoyenne,https://vie-publique.fr/loi/20789-loi-25-juin-2018-election-des-representants-au-parlement-europeen
15,Institutions|Vie citoyenne,https://vie-publique.fr/loi/21018-parlementaires-dans-certains-organismes-exterieurs-au-parlement
15,Sécurité|Justice,https://vie-publique.fr/loi/21006-application-du-regime-dasile-europeen-procedure-dublin
15,Sécurité|Justice,https://vie-publique.fr/loi/21028-harmonisation-de-lutilisation-des-cameras-mobiles-par-les-autorites-de
15,Sécurité|Justice,https://vie-publique.fr/loi/21027-lutte-contre-les-rodeos-motorises-proposition-de-loi
15,Sécurité|Justice,https://vie-publique.fr/loi/20794-loi-schiappa-3-aout-2018-lutte-contre-atteintes-sexuelles-et-sexistes
15,Sécurité|Justice,https://vie-publique.fr/loi/20792-loi-10-septemmbre-2018-immigration-droit-dasile-et-integration
15,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/20795-loi-19-avril-2018-consultation-accession-souverainete-nouvelle-caledonie
15,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/21009-transfert-des-competences-eau-et-assainissement-aux-communautes-de-commu
15,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/21003-loi-10-aout-2018-essoc-pour-etat-au-service-dune-societe-de-confiance
15,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/21002-loi-accueil-des-gens-du-voyage-et-la-lutte-contre-les-installations-illi
15,Santé|Solidarités,https://vie-publique.fr/loi/20805-loi-de-financement-de-la-securite-sociale-pour-2019-lfss-2019
15,Économie|Finances publiques,https://vie-publique.fr/loi/20780-programmation-des-finances-publiques-pour-les-annees-2018-2022
15,Économie|Finances publiques,https://vie-publique.fr/loi/21022-proposition-de-loi-relative-la-protection-du-secret-des-affaires
15,Économie|Finances publiques,https://vie-publique.fr/loi/20796-loi-du-23-octobre-2018-lutte-contre-la-fraude
15,Économie|Finances publiques,https://vie-publique.fr/loi/20790-loi-30-octobre-2018-egalim-equilibre-relations-commerciales-agriculture
15,Économie|Finances publiques,https://vie-publique.fr/loi/20807-loi-de-finances-rectificative-pour-2018-collectif-budgetaire
15,Économie|Finances publiques,https://vie-publique.fr/loi/20812-loi-24-decembre-2018-gilets-jaunes-mesures-economiques-et-sociales
15,Économie|Finances publiques,https://vie-publique.fr/loi/20803-projet-de-loi-de-finances-pour-2019-budget-2019
15,Emploi|Travail,https://vie-publique.fr/loi/21005-don-de-jours-de-repos-non-pris-pour-des-aidants-familiaux
15,Emploi|Travail,https://vie-publique.fr/loi/20781-loi-29-mars-2018-ratification-ordonnances-travail-macron
15,Emploi|Travail,https://vie-publique.fr/loi/20799-loi-5-septembre-2018-pour-la-liberte-de-choisir-son-avenir-professionnel
15,Environnement|Énergies|Transports,https://vie-publique.fr/loi/20793-pour-un-nouveau-pacte-ferroviaire-loi-dhabilitation-ordonnances-de-re
15,Territoires|Logement,https://vie-publique.fr/loi/20797-loi-elan-portant-evolution-du-logement-de-lamenagement-et-du-numerique
15,Territoires|Logement,https://vie-publique.fr/loi/21007-loi-visant-faciliter-la-sortie-de-lindivision-successorale-en-outre-m
15,Éducation|Recherche,https://vie-publique.fr/loi/20786-loi-8-mars-2018-ore-orientation-et-reussite-des-etudiants-parcoursup
15,Éducation|Recherche,https://vie-publique.fr/loi/21011-regime-douverture-et-de-controle-des-etablissements-prives-hors-contrat
15,Éducation|Recherche,https://vie-publique.fr/loi/21019-encadrement-de-lutilisation-du-telephone-portable-dans-les-ecoles-et-le
15,Nouvelles technologies – Culture|Médias|Loisirs,https://vie-publique.fr/loi/20785-loi-du-26-mars-2018-organisation-jeux-olympiques-et-paralympiques-2024
15,Nouvelles technologies – Culture|Médias|Loisirs,https://vie-publique.fr/loi/20787-loi-20-juin-2018-protection-des-donnees-personnelles-cnil-rgpd
15,Nouvelles technologies – Culture|Médias|Loisirs,https://vie-publique.fr/loi/21026-loi-manipulation-de-linformation-loi-fake-news
15,UE|Défense|International,https://vie-publique.fr/loi/20791-loi-13-juillet-2018-programmation-militaire-pour-2019-2025-defense
16,Institutions|Vie citoyenne,https://vie-publique.fr/loi/287464-deroulement-des-elections-senatoriales-loi-2-fevrier-2023
16,Sécurité|Justice,https://vie-publique.fr/loi/284424-loi-24-janvier-2023-securite-lopmi-programmation-ministere-interieur
16,Sécurité|Justice,https://vie-publique.fr/loi/286851-aide-durgence-victimes-violences-conjugales-loi-du-28-fevrier-2023
16,Sécurité|Justice,https://vie-publique.fr/loi/287639-jo-2024-loi-du-19-mai-2023-jeux-olympiques-et-paralympiques
16,Sécurité|Justice,https://vie-publique.fr/loi/289020-loi-18-juillet-2023-douane-moyens-faire-face-aux-nouvelles-menaces
16,Sécurité|Justice,https://vie-publique.fr/loi/289259-justice-loi-du-20-novembre-2023-orientation-et-programmation-2023-2027
16,Sécurité|Justice,https://vie-publique.fr/loi/289260-statut-de-la-magistrature-loi-organique-du-20-novembre-2023
16,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/287166-soutien-protection-elus-victimes-dagression-loi-du-24-janvier-2023
16,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/288746-loi-26-juin-2023-representation-communes-conseils-communautaires-parite
16,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/288919-parite-dans-la-haute-fonction-publique-femmes-loi-du-19-juillet-2023
16,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/288650-loi-20-juillet-2023-accompagnement-elus-contre-artificialisation-sols
16,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/290308-reconstruction-suite-aux-emeutes-violences-urbaines-loi-25-juillet-2023
16,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/289937-loi-du-30-decembre-2023-revaloriser-les-secretaires-de-mairie
16,Santé|Solidarités,https://vie-publique.fr/loi/287426-retraite-agriculteurs-25-meilleures-annees-loi-13-fevrier-2023
16,Santé|Solidarités,https://vie-publique.fr/loi/287916-loi-reforme-des-retraites-2023-plfss-rectificatif
16,Santé|Solidarités,https://vie-publique.fr/loi/287381-encadrement-centres-dentaires-et-ophtalmo-loi-19-mai-2023
16,Santé|Solidarités,https://vie-publique.fr/loi/288203-acces-aux-soins-loi-rist-du-19-mai-2023
16,Santé|Solidarités,https://vie-publique.fr/loi/288561-fausses-couches-accompagner-les-femmes-victimes-loi-7-juillet-2023
16,Santé|Solidarités,https://vie-publique.fr/loi/288404-parents-denfants-gravement-malades-ou-handicapes-loi-du-19-juillet-2023
16,Santé|Solidarités,https://vie-publique.fr/loi/291211-plfss-2024-loi-de-financement-de-la-securite-sociale
16,Santé|Solidarités,https://vie-publique.fr/loi/289899-loi-valletoux-acces-aux-soins-deserts-medicaux
16,Économie|Finances publiques,https://vie-publique.fr/loi/287878-grande-distribution-relation-fournisseurs-loi-descrozaille-30-mars-2023
16,Économie|Finances publiques,https://vie-publique.fr/loi/289323-loi-industrie-verte-du-23-octobre-2023
16,Économie|Finances publiques,https://vie-publique.fr/loi/291192-loi-du-17-novembre-2023-negociations-commerciales-prix-alimentaires
16,Économie|Finances publiques,https://vie-publique.fr/loi/291613-loi-du-30-novembre-2023-de-finances-de-fin-de-gestion-2023
16,Économie|Finances publiques,https://vie-publique.fr/loi/286456-loi-programmation-des-finances-publiques-lpfp-2023-2027
16,Économie|Finances publiques,https://vie-publique.fr/loi/291190-loi-du-29-decembre-2023-de-finances-pour-2024-budget-plf
16,Emploi|Travail,https://vie-publique.fr/loi/289541-loi-du-29-novembre-2023-partage-valeur-en-entreprise-transposition-ani
16,Emploi|Travail,https://vie-publique.fr/loi/289715-loi-plein-emploi-france-travail-rsa-handicap-du-18-decembre-2023
16,Emploi|Travail,https://vie-publique.fr/loi/291954-loi-prolongation-tickets-restaurant-pour-des-courses-alimentaires
16,Environnement|Énergies|Transports,https://vie-publique.fr/loi/286391-energies-renouvelables-loi-du-10-mars-2023
16,Environnement|Énergies|Transports,https://vie-publique.fr/loi/288247-financement-renovation-energetique-batiments-publics-loi-du-30-mars-2023
16,Environnement|Énergies|Transports,https://vie-publique.fr/loi/288758-faciliter-le-permis-de-conduire-loi-houlie-du-21-juin-2023
16,Environnement|Énergies|Transports,https://vie-publique.fr/loi/286979-acceleration-du-nucleaire-loi-du-22-juin-2023-epr2
16,Environnement|Énergies|Transports,https://vie-publique.fr/loi/288912-incendies-feux-de-forets-prevention-et-lutte-loi-du-10-juillet-2023
16,Environnement|Énergies|Transports,https://vie-publique.fr/loi/288774-dumping-social-sur-ferries-transmanche-loi-le-gac-26-juillet-2023
16,Environnement|Énergies|Transports,https://vie-publique.fr/loi/291544-loi-ouverture-la-concurrence-du-reseau-de-bus-francilien-de-la-ratp
16,Environnement|Énergies|Transports,https://vie-publique.fr/loi/290687-loi-serm-rer-services-express-regionaux-metropolitains
16,Environnement|Énergies|Transports,https://vie-publique.fr/loi/291123-loi-controleurs-aeriens-declaration-individuelle-de-greve
16,Territoires|Logement,https://vie-publique.fr/loi/289644-prolongation-plafonnement-hausse-des-loyers-loi-7-juillet-2023
16,Territoires|Logement,https://vie-publique.fr/loi/287344-loi-anti-squat-occupation-illicite-des-logements-expulsion
16,Éducation|Recherche,https://vie-publique.fr/loi/288932-loi-13-avril-2023-precarite-etudiante-restauration-tarif-modere
16,Éducation|Recherche,https://vie-publique.fr/loi/289362-loi-erasmus-de-lapprentissage-mobilite-des-alternants
16,Nouvelles technologies|Culture|Médias,https://vie-publique.fr/loi/288793-loi-influenceurs-proposition-de-loi-delaporte-vojetta
16,Nouvelles technologies|Culture|Médias,https://vie-publique.fr/loi/288274-majorite-numerique-15-ans-reseaux-sociaux-loi-7-juillet-2023
16,Nouvelles technologies|Culture|Médias,https://vie-publique.fr/loi/289101-restitution-des-bien-culturels-spolies-1933-1945-loi-22-juillet-2023
16,Nouvelles technologies|Culture|Médias,https://vie-publique.fr/loi/289831-loi-restitution-de-restes-humains-appartenant-aux-collections-publiques
16,UE|Défense,https://vie-publique.fr/loi/287296-loi-dadue-du-9-mars-2023-dispositions-dadaptation-au-droit-de-lue
16,UE|Défense,https://vie-publique.fr/loi/288878-loi-du-1er-aout-2023-programmation-militaire-2024-2030-lpm
16,Sécurité|Justice,https://vie-publique.fr/loi/285972-loi-16-aout-2022-retrait-contenus-terroristes-sur-internet-dans-lheure
16,Économie|Finances publiques,https://vie-publique.fr/loi/285614-loi-finances-rectificative-aout-2022-budget-rectificatif-pouvoir-dachat
16,Économie|Finances publiques,https://vie-publique.fr/loi/285608-loi-pouvoir-dachat-16-aout-2022
16,Économie|Finances publiques,https://vie-publique.fr/loi/286978-loi-1er-decembre-2022-de-finances-rectificative-budget-rectificatif
16,Économie|Finances publiques,https://vie-publique.fr/loi/286445-loi-de-finances-2023-plf-budget-2023
16,Emploi|Travail,https://vie-publique.fr/loi/286642-loi-fraude-cpf-compte-personnel-de-formation
16,Emploi|Travail,https://vie-publique.fr/loi/286195-reforme-de-lassurance-chomage-et-de-la-vae-loi-du-21-decembre-2022
16,Santé|Solidarités,https://vie-publique.fr/loi/285591-loi-sanitaire-du-30-juillet-2022-fin-des-regimes-dexception
16,Santé|Solidarités,https://vie-publique.fr/loi/286458-loi-23-decembre-2022-financement-securite-sociale-2023-budget-secu-plfss
16,Administration|Fonction publique,https://vie-publique.fr/loi/287649-loi-16-decembre-2022-cdisation-des-aesh-et-assistants-deducation-aed
15,Institutions|Vie citoyenne,https://vie-publique.fr/loi/269285-loi-entree-selon-deputes-europeens-elus-en-france-avant-brexit
15,Sécurité|Justice,https://vie-publique.fr/loi/269313-loi-programmation-2018-2022-et-reforme-pour-la-justice
15,Sécurité|Justice,https://vie-publique.fr/loi/21036-loi-10-avril-2019-ordre-public-manifestations
15,Sécurité|Justice,https://vie-publique.fr/loi/269368-loi-11-decembre-2019-lisibilite-droit-par-abrogation-lois-obsoletes
15,Sécurité|Justice,https://vie-publique.fr/loi/271281-proposition-de-loi-action-contre-les-violences-au-sein-de-la-famille
15,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/269272-loi-organique-modification-du-statut-dautonomie-de-la-polynesie-francai
15,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/270745-loi-sur-les-communes-nouvelles-du-1er-aout-2019
15,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/268695-projet-de-loi-relatif-competences-de-la-collectivite-europeenne-dalsace
15,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/24180-loi-du-6-aout-2019-transformation-fonction-publique
15,Collectivités locales|Administration|Fonction publique,https://vie-publique.fr/loi/268675-loi-du-27-decembre-2019-engagement-dans-la-vie-locale-loi-sur-les-maires
15,Santé|Solidarités,https://vie-publique.fr/loi/269315-prise-en-charge-des-cancers-pediatriques
15,Santé|Solidarités,https://vie-publique.fr/loi/269311-reconnaissance-des-proches-aidants-proposition-de-loi
15,Santé|Solidarités,https://vie-publique.fr/loi/269355-loi-resiliation-sans-frais-de-contrats-de-complementaire-sante
15,Santé|Solidarités,https://vie-publique.fr/loi/268696-projet-de-loi-organisation-et-la-transformation-du-systeme-de-sante
15,Santé|Solidarités,https://vie-publique.fr/loi/270993-loi-du-24-decembre-2019-de-financement-de-la-securite-sociale-pour-2020
15,Économie|Finances publiques,https://vie-publique.fr/loi/269300-loi-22-mai-2019-pacte-croissance-et-transformation-des-entreprises
15,Économie|Finances publiques,https://vie-publique.fr/loi/24181-loi-24-juillet-2019-creation-taxe-sur-les-services-numeriques-taxe-gafa
15,Économie|Finances publiques,https://vie-publique.fr/loi/271656-loi-du-2-decembre-2019-de-finances-rectificative-pour-2019
15,Économie|Finances publiques,https://vie-publique.fr/loi/270746-loi-du-28-decembre-2019-de-finances-pour-2020-budget-2020
15,Environnement|Énergies|Transports,https://vie-publique.fr/loi/269261-modification-missions-federations-chasseurs-renforcement-police
15,Environnement|Énergies|Transports,https://vie-publique.fr/loi/23814-loi-energie-et-climat-du-8-novembre-2019
15,Environnement|Énergies|Transports,https://vie-publique.fr/loi/20809-loi-du-24-decembre-2019-dorientation-des-mobilites-lom
15,Territoires|Logement,https://vie-publique.fr/loi/21033-loi-22-juillet-2019-agence-nationale-de-la-cohesion-des-territoires-anct
15,Éducation|Recherche,https://vie-publique.fr/loi/21034-loi-interdiction-de-la-fessee-violences-educatives-ordinaires
15,Éducation|Recherche,https://vie-publique.fr/loi/269264-loi-ecole-de-la-confiance-du-26-juillet-2019-loi-blanquer
15,Nouvelles technologies|Culture|Médias|Loisirs,https://vie-publique.fr/loi/268690-creation-droit-voisin-pour-agences-de-presse-et-des-editeurs-de-presse
15,Nouvelles technologies|Culture|Médias|Loisirs,https://vie-publique.fr/loi/22001-loi-29-juillet-2019-restauration-cathedrale-notre-dame-de-paris
15,Nouvelles technologies|Culture|Médias|Loisirs,https://vie-publique.fr/loi/268665-loi-18-octobre-2019-modernisation-distribution-de-la-presse-loi-bichet
15,UE|Défense|International,https://vie-publique.fr/loi/20804-loi-19-janvier-2019-brexit-habilitation-ordonnances-preparation-brexit
15,UE|Défense|International,https://vie-publique.fr/loi/20813-loi-25-fevrier-2019-acte-electoral-europeen-approbation-decision-2018
16,Institutions|Vie citoyenne,https://vie-publique.fr/loi/294668-loi-du-15-avril-2024-report-elections-provinciales-nouvelle-caledonie
