date,debate,dossier,number,author_name,author_group,amendment_content,amendment_summary
2025-03-21,RUANR5L17S2025IDS29215,Proposition de loi visant à sortir la France du piège du narcotrafic,678,Emmanuel Duplessy,ECOS,"Après l’alinéa 14, insérer l’alinéa suivant : « En cas de poursuite pour l’une des infractions mentionnées au premier alinéa, la durée de la fermeture par l’autorité administrative s’impute sur celle de la fermeture prononcée par la juridiction d’instruction. Les mesures prévues au présent article cessent de plein droit de produire effet en cas de décision de non-lieu, de relaxe ou d’acquittement. »","Cet amendement, porté par le groupe Écologiste et Social, vise à prévenir le cumul de fermetures successives, d’abord administratives puis judiciaires, des établissements. Il prévoit ainsi que lorsqu’une juridiction d’instruction prononce une mesure de fermeture, celle-ci intègre la durée déjà appliquée par l’autorité administrative.  En outre, afin d’éviter le maintien injustifié d’une fermeture administrative dépourvue de fondement et de clarifier les effets de la procédure judiciaire, l’amendement précise que toute mesure de fermeture administrative prend automatiquement fin en cas de non-lieu, de relaxe ou d’acquittement. Ces dispositifs étaient prévus par l'article L3422-1 du code de la santé publique. Il n'y a aucune raison de ne pas les reconduire dans ce nouveau régime de fermeture administrative."
2025-03-24,RUANR5L17S2025IDS29320,Proposition de loi visant à sortir la France du piège du narcotrafic,496,Antoine Léaument,LFI-NFP,Supprimer cet article.,"Par cet amendement, les députés du groupe LFI-NFP visent à supprimer l'article qui prévoit de permettre, dans le cadre de l’enquête ou au cours de l’information judiciaire, que la mise en place d'un appareil espion pourra se faire pendant la nuit. Si l'article prévoit quelques garanties élémentaires, l'intrusion nocturne dans un domicile doit rester un principe cardinal du droit pénal français.  Une telle disposition constituerait une nouvelle atteinte à l'inviolabilité du domicile, qui est un droit fondamental protégé par la Constitution et la Convention européenne des droits de l’homme. Nous devons faire cesser ces exceptions au risque de voir l'intrusion nocturne en matière d'enquête devenir le principe. Ainsi, la suppression de cet article n'empêchera pas le recours effectif à la technique spéciale d'enquête concernée, et obligera un recours à celle-ci respectueux des droits et libertés fondamentaux."
2025-03-20,RUANR5L17S2025IDS29212,Proposition de loi visant à sortir la France du piège du narcotrafic,417,Antoine Léaument,LFI-NFP,Rédiger ainsi cet article : « L’article L. 852‑3 du code de la sécurité intérieure est abrogé ».,"Par cet amendement, les député.es du groupe LFI-NFP souhaitent supprimer le recours aux techniques de renseignement d'interception des correspondances émises ou reçues par voie satellitaires. À l'instar de la technique de l’algorithme, cette technique est une forme de chalutage. Or, à la différence de l'algorithme ce sont ici les correspondances émises ou reçues par voie satellitaire qui sont concernées. Ainsi, c'est une atteinte au secret des correspondances qui est organisée. Rappelons-le, cette technique est utilisée a priori, en dehors d'un cadre d'enquête judiciaire ou de suspicions qui pourraient justifier une dérogation au secret des correspondances. Nous ne pouvons accepter dans un État de droit que l'administration dispose d'un tel pouvoir. l'avis de la CNCTR n'est pas suffisant pour assurer les garanties élémentaires de l’État de droit.  De plus, dès 2021, la Commission nationale de contrôle des techniques de renseignement (CNCTR) avait émis des doutes quant à la pertinence d'une telle technique et avait même proposé de réduire la durée de l'expérimentation pour permettre aux parlementaires de revenir, à l'appui d'un rapport, sur les modalités de fonctionnement de cette technique. Nous rappelons notre opposition ferme au recours à la surveillance algorithmique. Le développement de la « technopolice » qui s'est déployé ces dix dernières années : caméras-piétons, caméras embarquées, drones, transmission des images en temps réel, utilisation d’algorithmes « intelligents », etc., doit prendre fin. Notre programme l'Avenir en Commun propose de mettre un terme à cette fuite en avant et nous reviendrons à des méthodes de police et d’investigation qui mettent le savoir-faire humain au cœur du dispositif, dans le respect de la vie privée des citoyen·nes."
2025-03-18,RUANR5L17S2025IDS29205,Proposition de loi visant à sortir la France du piège du narcotrafic,40,Sylvie Bonnet,DR,Compléter cet article par la phrase suivante : « Ce rapport propose des pistes de réformes envisageables pour régler ces dysfonctionnements. »,"S'il est utile de lister les dysfonctionnements, il l'est également de proposer les modifications nécessaires des logiciels pour y mettre un terme."
2025-03-24,RUANR5L17S2025IDS29320,Proposition de loi visant à sortir la France du piège du narcotrafic,657,Mathieu Lefèvre,EPR,Supprimer les alinéas 6 et 7.,"L’alinéa 7 de l’article 22 en l'état actuel prévoit de rendre obligatoire les enquêtes administratives de sécurité préalablement au recrutement, à l’affectation ou à la titularisation d’agents dans certaines administrations et services particulièrement exposées aux risques de menace, de corruption ou de trafic d’influence liés à la criminalité organisée. Le présent amendement supprime cette mesure, jugée non nécessaire, qui soulève des problèmes d’articulation avec d’autres dispositions, qui risque d’encourir la censure pour disproportion et qui fait, par ailleurs, peser sur les services de l’Etat chargés de réaliser les enquêtes administratives une charge non moins disproportionnée."
2025-03-18,RUANR5L17S2025IDS29205,Proposition de loi visant à sortir la France du piège du narcotrafic,765 (Rect),Sébastien Huyghe,EPR,"À l’alinéa 31, rétablir l’article 706‑74‑3 dans la rédaction suivante : «  Art. 706‑74‑3 . – I – Jusqu’à la mise en mouvement de l’action publique et sur demande du procureur de la République anti-criminalité organisée, le procureur de la République compétent en application de l’article 706‑75 peut exercer une compétence conjointe sur l’ensemble du territoire national à celle du procureur de la République anti-criminalité organisée pour les affaires d’une très grande complexité portant sur les infractions mentionnées au I de l’article 706‑74‑1. Dans ce cas, le procureur de la République anti-criminalité organisée coordonne le déroulement de la procédure. « Jusqu’à la mise en mouvement de l’action publique, le procureur de la République anti-criminalité organisée peut exercer une compétence conjointe à celle du procureur compétent en application de l’article 706‑75, sur demande de celui-ci. Dans ce cas, le procureur de la République compétent en application de l’article 706‑75 coordonne le déroulement de la procédure. « II. – La décision de co-saisine n’est pas susceptible de recours. Elle est versée en procédure. « III. – Le ministère public près la juridiction territorialement compétente en application de l’article 706‑74‑1 dans le cadre de la cosaisine prévue au premier alinéa du I ou 706‑75 dans le cadre de la cosaisine prévue au second alinéa du I est représenté soit par le procureur de la République anti-criminalité organisée, soit par le procureur de la République mentionné à l’article 706‑76, soit par les deux. L’ensemble des demandes, actes de procédure et décisions adressés au ministère public en application des dispositions du présent code le sont au procureur de la République qui coordonne le déroulement de la procédure. »",Cet amendement met en œuvre l'une des recommandations formulées par la mission de préfiguration du Pnaco : la possibilité de cosaisine entre JIRS et Pnaco.
2025-03-21,RUANR5L17S2025IDS29215,Proposition de loi visant à sortir la France du piège du narcotrafic,789,Cyrielle Chatelain,ECOS,"À la fin de la première phrase de l’alinéa 16, substituer aux mots : « quinze jours » les mots : « deux mois ».","Cet amendement de repli du groupe Écologiste et Social vient, a minima, étendre le délai de réponse du bailleur à deux mois, afin de laisser un réel temps de réponse à ce dernier qui pourra étudier la situation individuelle et notamment estimer si l'expulsion mettrait en danger des personnes vulnérables occupant le logement en cas de résiliation brutale du bail. "
2025-03-21,RUANR5L17S2025IDS29215,Proposition de loi visant à sortir la France du piège du narcotrafic,862,Emmanuel Duplessy,ECOS,"Après l’alinéa 38, insérer l’alinéa suivant : « II  quater . – Nonobstant le I, le paiement d’une dette au profit d’une personne mentionnée à l’article L. 561‑2 ne peut être effectué en espèce si elle est supérieure à 1 000 euros, et ne peut être effectué au moyen de monnaie électronique si elle est supérieure à 3 000 euros. » ;  ","Cet amendement de repli du groupe Écologiste et Social vise à limiter les paiements en espèce à 1000 euros et les paiements effectués au moyen de monnaie électronique à 3 000 euros lorsqu'ils sont au profit d'une personne assujettie aux obligations LCB-FT. L'article D112-3 du code monétaire et financier prévoit actuellement une dérogation permettant aux débiteurs n'ayant pas leur domicile fiscal sur le territoire de la République française et n'agissant pas pour les besoins d'une activité professionnelle de payer une dette allant jusqu'à 15 000 euros en espèces ou au moyen de monnaie électronique lorsqu'elle est au profit d'une personne assujettie au dispositif LCB-FT.  Avec le groupe Écologiste et Social, nous trouvons cette somme trop élevée pour lutter efficacement contre le blanchiment de capitaux (notamment issus du trafic de stupéfiants), particulièrement lorsque les paiements sont au profit d'une personne assujettie au dispositif LCB-FT.  Afin de lutter efficacement contre le blanchiment de capitaux, cet amendement de repli vise ainsi à aligner la législation en vigueur pour les non-résidents sur celle des résidents fiscaux lorsque les paiements sont au profit d'une personne assujettie au dispositif LCB-FT. "
2025-03-24,RUANR5L17S2025IDS29320,Proposition de loi visant à sortir la France du piège du narcotrafic,195,Colette Capdevielle,SOC,Supprimer cet article.,"Cet amendement du groupe Socialistes et apparentés vise à supprimer l'article 21 quinquies qui étend le recours aux techniques spéciales d’enquête et au procès-verbal distinct aux agents des douanes. Ainsi que l'expliquait en Commission des lois le rapporteur Roger Vicot ""en cohérence avec la suppression proposée par le groupe Socialistes et apparentés des articles de la proposition de loi relatifs à ces dispositifs, il convient de supprimer leur extension aux douaniers."" "
2025-03-18,RUANR5L17S2025IDS29205,Proposition de loi visant à sortir la France du piège du narcotrafic,764,Sébastien Huyghe,EPR,"Après l’alinéa 15, insérer l’alinéa suivant : « 4° Les délits prévus aux articles 313‑1, 313‑2, 314‑1, 314‑2 et 324‑1 du code pénal, ceux prévus à l’article 415 du code des douanes et ceux prévus aux articles 1741 à 1753  bis  A du code général des impôts. »","Cet amendement reprend l'une des recommandations de la mission de préfiguration en élargissant la compétence infractionnelle du Pnaco à plusieurs infractions, notamment celle de blanchiment simple. La mission a identifié que c'était une porte d'entrée identifiée dans certains dossiers de criminalité organisée qui se révélaient de grande ampleur après les premières investigations sur le fondement du blanchiment simple."
2025-03-24,RUANR5L17S2025IDS29320,Proposition de loi visant à sortir la France du piège du narcotrafic,390,Émeline K/Bidi,GDR,"Après l’alinéa 3, insérer l’alinéa suivant : 1°  ter  A À la même première phrase du même troisième alinéa du même article 173, après le mot : « copie », sont insérés les mots : « par tous moyens, y compris par voie dématérialisée, ». »","  L’article prévoit une sanction d'irrecevabilité en cas de non-transmission des informations au juge d'instruction, une mesure qui peut favoriser la bonne administration de la justice, mais qui doit s'accompagner de la dématérialisation des transmissions, tant pour le juge d'instruction que pour la chambre de l'instruction, afin de simplifier les démarches. Cet amendement suit les préconisations du Conseil national des barreaux."
2025-03-18,RUANR5L17S2025IDS29205,Proposition de loi visant à sortir la France du piège du narcotrafic,598,Vincent Caure,EPR,"À la première phrase de l’alinéa 18, supprimer la première occurence du mot :  « national ».",Amendement rédactionnel
2025-03-27,RUANR5L17S2025IDS29344,Proposition de loi visant à sortir la France du piège du narcotrafic,320,Elie Califer,SOC,Le gouvernement remet chaque année un rapport faisant état des relations diplomatiques de la France dans la lutte contre le narcotrafic avec les pays étrangers de la Caraïbe.  ,"Cet amendement vise à lutter contre le narcotrafic en incitant l’Etat à renforcer ses relations diplomatiques avec les Etats où le narcotrafic peut également sévir ; et plus particulièrement avec ceux situés au sein ou autour de la zone Antilles-Guyane.  En effet, la zone Antilles-Guyane se situe à proximité d’un certain nombre de pays producteurs de stupéfiants, elle est donc un point stratégique pour les narcotrafiquants qui y font transiter différentes formes de substances illicites ou armes.  A titre d’exemple, en 2023 l’antenne caribéenne de l’OFAST a saisi 11 tonnes de stupéfiants. Aussi, plus de 10 tonnes ont été saisies par la marine nationale au mois d’août 2024 et près de 500 kilos par les autorités dominiquaises.  De même, ce qui attire l'attention des douaniers, ce sont les quantités saisies au cours d’un seul envoi. Les grosses quantités saisies sur le territoire ou en provenance de la Guadeloupe ont explosé. "
2025-03-20,RUANR5L17S2025IDS29212,Proposition de loi visant à sortir la France du piège du narcotrafic,829,Pouria Amirshahi,ECOS,Supprimer l’alinéa 2.,"Cet amendement vise à supprimer l’alinéa 2 de l’article 8 bis qui restreint la centralisation par un service du Premier ministre des données recueillies aux seules correspondances, lorsqu’elle prévoit également en l’état actuel du droit la centralisation des informations et documents recueillis. Cette disposition ajoute du flou sur la destination et l’avenir de ces informations et documents, bien trop sensibles pour être aussi peu encadrés."
2025-03-21,RUANR5L17S2025IDS29215,Proposition de loi visant à sortir la France du piège du narcotrafic,860,Naïma Moutchou,HOR,"Le chapitre I er  du titre I er  de la loi n° 89‑462 du 6 juillet 1989 tendant à améliorer les rapports locatifs et portant modification de la loi n° 86‑1290 du 23 décembre 1986 est complété par un article 9‑2 ainsi rédigé : «  Art. 9‑2 . – Dans le cas défini au premier alinéa de l’article L. 442‑4‑3 du code de la construction et de l’habitation, le représentant de l’État dans le département peut enjoindre un bailleur ne relevant pas du Livre IV du même code à mettre en œuvre une procédure de résiliation du bail locatif.   « En cas d’absence de réponse dans un délai d’un mois, ou de refus du bailleur, le préfet a intérêt pour agir devant le juge civil pour demander la résiliation du bail. »    ","L’article 24 prévoit une procédure par laquelle le préfet peut enjoindre un bailleur social à mettre en œuvre une procédure d’expulsion en cas de trouble à l’ordre public qui résultent en des troubles de jouissance pour les habitants d’un immeuble du fait des activités ou des agissements d’un occupant. Cette procédure nouvelle tire les conséquences de ce que des actes graves de délinquances dans un quartier peuvent porter gravement atteinte à la qualité de vie des autres habitants quand bien même les faits ne sont pas produits dans l’immeuble. Ce dispositif d’injonction ne concerne que les bailleurs sociaux, alors même que l’obligation de ne pas porter atteinte à la jouissance paisible d’autrui est applicable à tous les locataires quel que soit le statut du bail. Le présent amendement vise donc à donner au préfet la faculté de saisir le juge judiciaire aux fins de résiliation d’un bail, si des troubles graves à l’ordre public ont pour effet de porter atteinte à la qualité de vie des habitants d’un immeuble. Ce faisant il rétablit une égalité entre les locataires et permet de donner aux autorités administrative les moyens de prévenir des atteintes à la sécurité et aux droit des habitants. Cette disposition s’inspire d’une jurisprudence établie qui permet à un occupant d’un immeuble de saisir le juge civil aux fins de résiliation du bail d’un autre occupant de l’immeuble, s’il provoque des troubles de la jouissance et que le propriétaire n’agit pas comme la loi le lui impose (voir notamment cour d'appel de Nancy, 9 avril 2015, n° 14/02439, Cour de cassation, chambre civile 3, 8 avril 2021, 20-18.327). La procédure est très encadrée par le fait qu’elle est soumise à la double condition :  le préfet ne peut la mettre en œuvre que pour des troubles à l’ordre public graves ou répétés et s’il y a une atteinte à la sécurité ou la jouissance paisible des résidents du quartier, en lien avec des trafics de stupéfiants mais pas seulement, les conséquences pour les riverains pouvant être identiques, quelle que soit le fondement des troubles graves qu’ils ont à subir. Ainsi il ne s’agit pas de donner au préfet une « police de la jouissance paisible » mais bien un outil pour entraver l’action des individus qui dégradent gravement la qualité de vie des résidents."
2025-03-18,RUANR5L17S2025IDS29205,Proposition de loi visant à sortir la France du piège du narcotrafic,891,Sébastien Huyghe,EPR,"I. – Après l’alinéa 16, insérer l’alinéa suivant : « Cette compétence s’étend également aux infractions de recel de bien ou d’objet provenant du délit prévu à l’article 434‑35 du code pénal, d’évasion prévues aux articles 434‑27 à 434‑37 du même code et d’association de malfaiteurs prévues à l’article 450‑1 dudit code, lorsque celles-ci sont commises en détention par une personne détenue, prévenue ou condamnée pour des crimes et délits pour lesquels le procureur de la République anti-criminalité organisée a exercé sa compétence. ». II. – En conséquence, après l’alinéa 39, insérer les deux alinéas suivants : « 7°  bis  Après le même deuxième alinéa de l’article 706‑75, il est inséré un alinéa ainsi rédigé : « Cette compétence s’étend également aux infractions de recel de bien ou d’objet provenant du délit prévu à l’article 434‑35 du code pénal, d’évasion prévues aux articles 434‑27 à 434‑37 du même code et d’association de malfaiteurs prévues à l’article 450‑1 dudit code, lorsque celles-ci sont commises en détention par une personne détenue, prévenue ou condamnée pour des crimes et délits pour lesquels le procureur de la République a exercé sa compétence en application du présent article. ».","Cet amendement met en œuvre l'une des recommandations formulées par la mission de préfiguration du Pnaco, soit l'extension de son champ de compétence à certaines infractions commises en détention par les personnes qu'il a poursuivies. Par parallèle, l'amendement procède au même élargissement de compétence pour les JIRS."
2025-03-21,RUANR5L17S2025IDS29216,Proposition de loi visant à sortir la France du piège du narcotrafic,883,Éric Ciotti,UDR,"Rétablir cet article dans la rédaction suivante : « Le titre XVI du livre IV du code de procédure pénale est complété par un article 706‑33‑1 ainsi rédigé : «  Art. 706‑33‑1.  – I. – Le juge d’instruction ou, saisi par le procureur de la République, le juge des libertés et de la détention est compétent pour prendre, pour une durée d’un an renouvelable, des décisions de gel des fonds et des ressources économiques, respectivement mentionnés aux 5° et 6° de l’article L. 562‑1 du code monétaire et financier : « 1° Qui appartiennent à, sont possédés, détenus ou contrôlés par des personnes physiques ou morales, ou toute autre entité qui commettent, tentent de commettre, facilitent ou financent des actes relevant des infractions prévues aux articles 222‑34 à 222‑40 du code pénal ainsi qu’aux articles 706‑73 et 706‑73‑1 du présent code ; « 2° Qui appartiennent à, sont possédés, détenus ou contrôlés par des personnes morales ou toute autre entité elles-mêmes détenues ou contrôlées par les personnes mentionnées au 1° du présent I ou agissant sciemment pour le compte ou sur instructions de celles-ci ; « 3° Qui appartiennent à ou qui sont possédés, détenus ou contrôlés par des personnes physiques mentionnées à l’article 321‑6 du code pénal. « Saisi d’une demande de gel des fonds et des ressources économiques par le procureur de la République en charge de l’instruction ou de l’enquête, le juge des libertés et de la détention statue sur cette demande dans un délai qui ne peut excéder quarante-huit heure. « La décision est notifiée à celui qui détient le bien objet de la décision de gel le jour de sa mise à exécution. Celui qui détient le bien objet de la décision de gel ou toute autre personne qui prétend avoir un droit sur ledit bien peut, par voie de requête remise au greffe de la chambre de l’instruction de la cour d’appel territorialement compétente ou par déclaration au greffe du tribunal territorialement compétent dans les dix jours à compter de la date de notification de la décision, former un recours à l’encontre de cette dernière. Ce recours n’est pas suspensif. L’appelant ne peut prétendre dans ce cadre qu’à la mise à disposition des seules pièces de la procédure se rapportant à la décision de gel qu’il conteste. « II. – Les personnes mentionnées à l’article L. 562‑4 du code monétaire et financier sont tenues d’appliquer sans délai les mesures de gel et de se conformer aux obligations prévues aux articles L. 562‑4-1 à L. 562‑7, L. 562‑10 et L. 562‑13 du même code. « Le secret bancaire et professionnel ne peut être opposé au magistrat ayant ordonné la mesure et ne fait pas obstacle à l’échange d’informations entre ces personnes et les services judiciaires de l’État chargés de mettre en œuvre la mesure de gel prise au titre du présent article lorsque ces informations permettent de vérifier l’identité des personnes concernées directement ou indirectement par cette mesure ou de surveiller les opérations portant sur les fonds et les ressources économiques gelés. Les informations fournies ou échangées ne peuvent être utilisées qu’aux fins mentionnées au I du présent article. « Pour l’exécution de la mesure de gel, le magistrat en charge de l’enquête ou de l’instruction ou tout officier de police judiciaire commis par lui échange avec les services de l’État et les autorités d’agrément et de contrôle mentionnées à l’article L. 561‑36 du code monétaire et financier les informations nécessaires à l’exercice de leurs missions respectives. Lorsqu’elles identifient des informations susceptibles de se rapporter à une infraction prévue à l’article L. 574‑3 du même code ou à l’article 459 du code des douanes, les autorités d’agrément et de contrôle mentionnées à l’article L. 561‑36 du code monétaire et financier communiquent ces informations au magistrat en charge de l’enquête ou de l’instruction. « III. – Le juge d’instruction ou le juge des libertés et de la détention peut autoriser le déblocage et la mise à disposition d’une partie des fonds ou des ressources économiques faisant l’objet d’une mesure de gel si la personne faisant l’objet de cette mesure de gel justifie : « 1° De besoins matériels particuliers intéressant sa vie personnelle ou familiale pour une personne physique ou d’une activité compatible avec la sauvegarde de l’ordre public pour une personne morale ; « 2° De décisions de nature à assurer la conservation de son patrimoine ; « 3° Ou de frais afférents à sa défense. »","L'article 5 instituant une procédure judiciaire de gel des avoirs des personnes impliquées dans des faits de trafic de stupéfiants, des infractions graves relevant notamment de la criminalité et de la délinquance organisées ou des faits de non- justification des ressources ou de l’origine d’un bien."
2025-03-24,RUANR5L17S2025IDS29319,Proposition de loi visant à sortir la France du piège du narcotrafic,131,Michaël Taverne,RN,"À l'alinéa 2, rétablir le 1° dans la rédaction suivante : « Après le premier alinéa de l’article 230‑10, il est inséré un alinéa ainsi rédigé :  « Par dérogation, les agents affectés dans les services spécialement chargés des enquêtes en matière de délinquance et de criminalité organisées mentionnés à l’article 706‑80 A du présent code sont réputés être habilités à accéder à toute information figurant dans les traitements de données mentionnés au premier alinéa du présent article. »","Par le présent amendement est il proposé de revenir sur les modifications apportées à cet article par l'adoption en commission des amendements identiques CL493 et CL 593.  En effet, ces amendements ont supprimé la présomption d'habilitation des enquêteurs affectés aux services spécialisés chargés des enquêtes en matière de délinquance et de criminalité organisée à accéder aux informations figurant dans les fichiers d'antécédents judiciaires (le TAJ). Or, cette mesure constituait une avancée importante, permettant aux enquêteurs un gain de temps et donc d'efficacité considérable. Il est donc proposé par cet amendement de rétablir cette mesure."
2025-03-24,RUANR5L17S2025IDS29319,Proposition de loi visant à sortir la France du piège du narcotrafic,822,Éric Pauget,DR,"À la première phrase de l’alinéa 18, substituer au mot : « comparution » le mot : « audition ».",Amendement rédactionnel
2025-03-21,RUANR5L17S2025IDS29215,Proposition de loi visant à sortir la France du piège du narcotrafic,184,Océane Godard,SOC,Compléter l’alinéa 38 par les mots : « pour des montants supérieurs à 500 euros ». ,"Cet amendement du groupe Socialistes et apparentés vise à limiter l'interdiction des paiements en espèce pour les locations de véhicule aux montants supérieurs à 500 euros. Lors des débats au Sénat ce point a été mis en exergue par Mme de la Gontrie qui expliquait à juste raison "" Interdire totalement le paiement en espèces, même pour louer une voiture à 60 euros la journée, reviendrait en définitive à interdire toutes les transactions en espèces pour toute une série de paiements. Je pense qu’il s’agit là d’une mesure trop radicale et que l’on passe ainsi à côté du   sujet."" Si l'on conçoit parfaitement l'intérêt d'une interdiction des paiements en liquide auprès des loueurs de véhicules, cette mesure ne doit pas emporter des conséquences dans la vie quotidienne des gens ordinaires."
2025-03-21,RUANR5L17S2025IDS29216,Proposition de loi visant à sortir la France du piège du narcotrafic,760,Sacha Houlié,NI,Supprimer cet article.,"L’article 4 bis prescrit l’interdiction immédiate des mixeurs de crypto-actifs au prétexte qu’ils seraient par nature utilisés pour le blanchiment de capitaux et le financement du terrorisme, ce qui n’est pas avéré.    En effet, TRACFIN et l’Observatoire français des drogues et des tendances addictives (OFDT), souligne que 80% des transactions liées au trafic de drogue se font en espèce tandis que l’UNODC estime que moins de 1% des flux criminels mondiaux passent par les crypto-actifs.   Par ailleurs, cet article 4 bis méconnaît l’utilité de certains de ces mixeurs, notamment utilisés comme des outils techniques pour renforcer la confidentialité de transactions dans des cadres légaux. Une interdiction générale, sans différenciation, pénaliserait des utilisateurs et entreprises qui respectent déjà les obligations en vigueur en matière de conformité et de lutte contre le blanchiment. Une telle disposition poserait également des difficultés d’application et de contrôle. En l’absence d’un cadre opérationnel efficace, cette interdiction purement symbolique ne ferait que fragiliser l'équilibre d’un cadre législatif existant sur les actifs numériques.    En outre, cette disposition revient à surtransposer le règlement européen 2024/1624 qui prescrit l’interdiction explicite de ces dispositifs à compter du mois de juillet 2027. L’interdiction anticipée aurait pour seul effet de créer une distorsion de concurrence aux dépends des sociétés françaises qui ont investis dans ces technologies et qui opèrent sur les marchés européens et mondiaux, le tout alors même que l’efficacité d’une telle prohibition en matière de lutte contre le trafic de stupéfiants n’est pas établie."
2025-03-27,RUANR5L17S2025IDS29344,Proposition de loi visant à sortir la France du piège du narcotrafic,633,Marina Ferrari,DEM,Supprimer cet article.,"L’article 23 ter (nouveau) introduit lors de l’examen au Sénat prévoit une transmission du DIM pour avis au chef d’établissement pénitentiaire en cas d’installation radioélectrique à proximité dudit établissement. Celui-ci devra donner son avis au maire sous peine que le maire ne puisse délivrer l’accord d’autorisation d’urbanisme à l’opérateur. Cette disposition prévoit également la participation du chef d’établissement pénitentiaire à l’instance de concertation départementale présidée par le Préfet. Cet article modifie de manière substantielle les dispositions existantes de concertation et d’information du maire, préalables à l’installation d’une antenne relais de téléphonie mobile, issus de la loi n°2015-136 du 9 février 2025 dite loi « Abeille ». L’un des préalables fondamentaux au déploiement des réseaux mobiles est d’identifier les zones adaptées pour accueillir un ou plusieurs sites, procédure pouvant prendre plusieurs années. Le délai moyen étant de 18 et 24 mois en France, entre le moment où une zone d’implantation est identifiée et celui où l’antenne est mise en service. En comparaison, ce délai est de quelques mois en Allemagne et au Royaume-Uni. La traduction concrète de ces nouvelles obligations serait l’allongement des délais moyens de déploiement d’un site mobile à proximité des établissements pénitentiaires ce qui pourrait avoir un impact pour les riverains sur l’accès aux services d’urgence. Ces contraintes supplémentaires entraveront la capacité des opérateurs à déployer leurs réseaux et la complexification des procédures à rebours tant des objectifs du projet de loi de simplification de la vie économique en cours d’examen au Parlement, que des engagements de déploiement pris par les opérateurs auprès de l’ARCEP. De plus, ces dispositions, dans la mesure où elles confient un pouvoir d’appréciation à des instances ne disposant pas de la compétence technique adaptée en matière de déploiement mobile, portent potentiellement atteinte au principe de séparation des législations, consacré par le Conseil d’Etat le 26 octobre 2011, qui consacre que le pouvoir de police spéciale des autorités de l’Etat en matière d’établissement des réseaux vient limiter le pouvoir de police général du maire : « considérant qu'il résulte de ces dispositions que le législateur a organisé une police spéciale des communications électroniques confiée à l'Etat ; qu'afin d'assurer, sur l'ensemble du territoire national et conformément au droit de l'Union européenne, d'une part, un niveau élevé et uniforme de protection de la santé publique contre les effets des ondes électromagnétiques émises par les réseaux de communications électroniques, qui sont identiques sur tout le territoire, d'autre part, un fonctionnement optimal de ces réseaux notamment par une couverture complète de ce territoire, le législateur a confié aux seules autorités qu'il a désignées, c'est-à-dire au ministre chargé des communications électroniques, à l'ARCEP et à l'ANFR, le soin de déterminer, de manière complète, les modalités d'implantation des stations radioélectriques sur l'ensemble du territoire ainsi que les mesures de protection du public contre les effets des ondes qu'elles émettent ». Les opérateurs travaillent déjà de concert avec l’ANFR et les établissements pénitentiaires pour s’assurer de la non-perturbation des systèmes de brouillage mis en place dans les établissements. Concrètement l’ANFR identifie, avant délivrance de l’autorisation d’émettre à l’opérateur, les stations à proximité d’établissements pénitentiaires et informe les directions pénitentiaires concernées. Il n’est donc pas opportun d’introduire une disposition législative. Pour toutes ces raisons, le présent amendement vise à supprimer l’article 23 ter (nouveau).    Amendement travaillé avec la Fédération Française des Télécoms. "
2025-03-24,RUANR5L17S2025IDS29319,Proposition de loi visant à sortir la France du piège du narcotrafic,102,François-Xavier Ceccoli,DR,"Compléter l’alinéa 15 par les mots : « , notamment afin de contrôler, directement ou indirectement, des marchés publics, des entreprises privées, corrompre ou intimider des personnes investies d’un mandat électif public ou privé, des agents de la fonction publique ou toute personne participant à une mission de service public ».","Le présent amendement vise à inclure dans la définition du crime organisé prévue dans le nouvel article 450-1-1 du code pénal, les principaux moyens par lesquels le crime organisé pénètre l’économie légale et s’immisce dans les décisions publiques.   Plus personne ne conteste aujourd’hui la capacité des groupes criminels organisés à pénétrer l’économie légale, des entreprises privées, à corrompre les personnes investies d’une mission de service public, y compris des fonctionnaires de police ou de justice.   C’est cette capacité qui différencie ces groupes criminels organisés des simples associations de malfaiteurs.   Leur pouvoir d’intimidation et les moyens financiers considérables dont ces groupes disposent grâce, notamment, au narcotrafic, leur permettent de poursuivre des activités en apparence licites en investissant dans des entreprises privées, en s’associant avec des sociétés pour participer à des marchés publics ou en faisant pression sur des élus locaux pour obtenir des décisions en leur faveur. Cette capacité d'intimidation et de corruption a des répercussions directes notamment dans le fonctionnement de la justice, de la police ou les services des douanes comme l’ont démontré des enquêtes récentes.   Il est donc opportun de préciser dans ce texte de loi, quels sont les domaines dans lesquels le pouvoir d’intimidation de ces groupes a des conséquences directes ou indirectes.   Cette précision permet également de mieux respecter les droits fondamentaux de la personne concernée, la Convention Européenne des droits de l’Homme (article 6), et donc le principe de prévisibilité.   Cet amendement a été établi sur la base des travaux partagés par l'association anti-mafia Massimu Susini."
